File,Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Altitude,Ambient_Temp,GPS_Fix,Humidity,Infrared,Latitude,Light,Longitude,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Probe_Temp,Visible
File_12031.json,05/25/2024 19:05:03.989775,9.75,-0.08,0.88,0.0,30.92,0.0,29.66,25,0.0,13.28,0.0,-372.36,-116.82,-417.96,12.87,1638499
File_8262.json,05/25/2024 19:06:04.045069,9.71,-0.04,0.96,0.0,30.94,0.0,29.63,26,0.0,13.44,0.0,-372.36,-116.64,-417.96,13.17,1704035
File_17760.json,05/25/2024 19:07:04.120012,9.75,-0.08,0.92,0.0,30.94,0.0,29.64,24,0.0,12.67,0.0,-372.36,-116.45,-417.96,13.51,1572957
File_5408.json,05/25/2024 19:08:04.192143,9.68,-0.04,0.96,0.0,30.93,0.0,29.65,23,0.0,12.78,0.0,-372.36,-116.55,-417.96,13.78,1507421
File_9687.json,05/25/2024 19:09:04.266656,9.68,0.00,0.84,0.0,30.94,0.0,29.66,26,0.0,13.11,0.0,-372.36,-116.64,-417.96,13.91,1704033
File_12789.json,05/25/2024 19:10:04.338424,9.83,-0.04,0.88,0.0,30.94,0.0,29.67,24,0.0,13.00,0.0,-372.36,-116.73,-417.96,14.12,1572959
File_14307.json,05/25/2024 19:11:04.421191,9.75,-0.08,0.92,0.0,30.94,0.0,29.59,24,0.0,13.16,0.0,-372.36,-116.36,-417.96,11.45,1572960
File_16042.json,05/25/2024 19:12:04.483582,9.71,-0.04,0.80,0.0,30.93,0.0,29.66,23,0.0,12.78,0.0,-372.36,-116.64,-417.96,6.40,1507421
File_2126.json,05/25/2024 19:14:04.626335,9.75,-0.11,0.80,0.0,30.95,0.0,29.68,24,0.0,12.83,0.0,-372.36,-116.27,-417.96,5.66,1572958
File_15938.json,05/25/2024 19:15:04.691339,9.71,-0.04,0.84,0.0,30.91,0.0,29.88,23,0.0,12.61,0.0,-372.36,-116.82,-417.96,4.79,1507420
File_8005.json,05/25/2024 19:20:05.074068,9.75,-0.08,0.99,0.0,30.92,0.0,30.17,26,0.0,12.95,0.0,-372.36,-116.73,-417.96,4.02,1704032
File_19155.json,05/25/2024 19:21:05.133829,9.75,-0.04,0.96,0.0,30.94,0.0,30.12,27,0.0,12.85,0.0,-372.36,-116.64,-417.96,7.92,1769568
File_10340.json,05/25/2024 19:22:05.205182,9.71,-0.04,0.92,0.0,30.95,0.0,30.04,35,0.0,14.30,0.0,-372.36,-116.09,-417.96,9.67,2293870
File_3896.json,05/25/2024 19:23:05.276584,9.79,-0.08,0.92,0.0,30.95,0.0,30.01,33,0.0,14.02,0.0,-372.36,-116.55,-417.96,10.88,2162795
File_5504.json,05/25/2024 19:24:05.379512,9.75,-0.08,0.92,0.0,30.94,0.0,29.92,30,0.0,13.84,0.0,-372.36,-116.55,-417.96,11.62,1966183
File_7015.json,05/25/2024 19:25:05.427578,9.71,-0.04,0.84,0.0,30.95,0.0,29.94,28,0.0,13.40,0.0,-372.36,-116.73,-417.96,12.16,1835108
File_7077.json,05/25/2024 19:26:05.500978,9.68,-0.08,0.88,0.0,30.95,0.0,29.95,26,0.0,12.79,0.0,-372.36,-116.82,-417.96,12.53,1704031
File_17203.json,05/25/2024 19:27:05.572347,9.75,-0.04,0.88,0.0,30.92,0.0,29.98,26,0.0,13.11,0.0,-372.36,-116.36,-417.96,12.94,1704033
File_711.json,05/25/2024 19:29:05.716925,9.75,-0.04,0.92,0.0,30.92,0.0,30.02,43,0.0,15.58,0.0,-372.36,-116.45,-417.96,13.58,2818171
File_2202.json,05/25/2024 19:30:05.788070,9.71,0.00,0.92,0.0,30.92,0.0,30.05,41,0.0,15.30,0.0,-372.36,-116.45,-417.96,13.81,2687096
File_12158.json,05/25/2024 19:31:05.865832,9.71,-0.04,0.92,0.0,30.91,0.0,30.08,37,0.0,14.74,0.0,-372.36,-116.64,-417.96,13.95,2424946
File_17279.json,05/25/2024 19:32:05.928831,9.71,-0.04,0.92,0.0,30.89,0.0,30.09,34,0.0,14.40,0.0,-372.36,-116.09,-417.96,14.12,2228334
File_5473.json,05/25/2024 19:34:06.055281,9.75,-0.04,0.92,0.0,30.87,0.0,30.16,42,0.0,15.36,0.0,-372.36,-116.64,-417.96,5.83,2752633
File_6812.json,05/25/2024 19:35:06.197312,9.71,-0.04,0.92,0.0,30.87,0.0,30.14,46,0.0,16.08,0.0,-372.36,-116.27,-417.96,5.56,3014784
File_2610.json,05/25/2024 19:36:06.205340,9.68,-0.11,0.84,0.0,30.85,0.0,30.17,46,0.0,15.92,0.0,-372.36,-116.55,-417.96,5.70,3014783
File_2408.json,05/25/2024 19:37:06.280786,9.75,0.00,0.96,0.0,30.86,0.0,30.26,34,0.0,14.24,0.0,-372.36,-116.64,-417.96,4.25,2228333
File_1903.json,05/25/2024 19:46:06.937827,9.75,-0.11,0.88,0.0,30.99,0.0,29.80,25,0.0,12.40,0.0,-372.36,-116.45,-417.96,4.35,1638492
File_10103.json,05/25/2024 19:47:07.009954,9.75,-0.04,0.88,0.0,31.00,0.0,29.70,28,0.0,13.23,0.0,-372.36,-116.55,-417.96,4.72,1835107
File_3013.json,05/25/2024 19:48:07.082313,9.75,-0.11,0.88,0.0,31.01,0.0,29.67,24,0.0,12.83,0.0,-372.36,-116.64,-417.96,4.96,1572958
File_11878.json,05/25/2024 19:50:07.217701,9.75,-0.04,0.96,0.0,31.00,0.0,29.63,23,0.0,12.61,0.0,-372.36,-116.64,-417.96,5.39,1507420
File_9364.json,05/25/2024 19:51:07.289898,9.75,-0.08,0.92,0.0,30.99,0.0,29.57,22,0.0,12.55,0.0,-372.36,-116.91,-417.96,5.56,1441883
File_16851.json,05/25/2024 19:52:07.349822,9.75,-0.08,0.84,0.0,30.99,0.0,29.50,22,0.0,12.39,0.0,-372.36,-116.45,-417.96,5.73,1441882
File_2418.json,05/25/2024 19:53:07.417090,9.71,-0.08,0.92,0.0,30.99,0.0,29.44,22,0.0,12.23,0.0,-372.36,-116.82,-417.96,5.87,1441881
File_1541.json,05/25/2024 19:54:07.488275,9.75,-0.08,0.92,0.0,30.97,0.0,29.45,23,0.0,12.45,0.0,-372.36,-116.36,-417.96,6.03,1507419
File_11807.json,05/25/2024 19:55:07.569482,9.68,-0.04,0.84,0.0,30.97,0.0,29.42,24,0.0,13.16,0.0,-372.36,-116.45,-417.96,6.17,1572960
File_1457.json,05/25/2024 19:56:07.636553,9.79,0.04,0.92,0.0,30.94,0.0,29.39,24,0.0,13.32,0.0,-372.36,-116.55,-417.96,6.30,1572961
File_183.json,05/25/2024 19:57:07.713144,9.71,-0.11,0.96,0.0,30.95,0.0,29.36,26,0.0,13.44,0.0,-372.36,-116.36,-417.96,6.37,1704035
File_18836.json,05/25/2024 19:58:07.784386,9.71,0.00,0.92,0.0,30.95,0.0,29.32,26,0.0,14.75,0.0,-372.36,-116.55,-417.96,6.50,1704043
File_17338.json,05/25/2024 19:59:07.860339,9.75,-0.04,0.84,0.0,30.96,0.0,29.27,29,0.0,15.09,0.0,-372.36,-116.73,-417.96,5.90,1900655
File_10021.json,05/25/2024 20:00:07.935400,9.68,-0.15,0.92,0.0,30.94,0.0,29.21,29,0.0,14.76,0.0,-372.36,-116.64,-417.96,4.25,1900653
File_11409.json,05/25/2024 20:06:08.385603,9.75,0.00,0.92,0.0,31.00,0.0,28.58,33,0.0,14.83,0.0,-372.36,-116.36,-417.96,7.28,2162800
File_10866.json,05/25/2024 20:07:08.461900,9.75,-0.11,0.96,0.0,31.02,0.0,28.54,38,0.0,15.29,0.0,-372.36,-116.27,-417.96,9.23,2490486
File_2682.json,05/25/2024 20:08:08.534721,9.79,-0.04,0.96,0.0,31.01,0.0,28.56,41,0.0,15.95,0.0,-372.36,-116.36,-417.96,10.54,2687100
File_19847.json,05/25/2024 20:09:08.606693,9.75,-0.08,0.88,0.0,31.04,0.0,28.56,48,0.0,16.53,0.0,-372.36,-116.45,-417.96,11.35,3145860
File_11563.json,05/25/2024 20:10:08.679358,9.79,-0.08,0.88,0.0,31.05,0.0,28.56,47,0.0,16.80,0.0,-372.36,-116.36,-417.96,11.96,3080325
File_10480.json,05/25/2024 20:11:08.746486,9.68,0.00,0.92,0.0,31.05,0.0,28.54,50,0.0,16.97,0.0,-372.36,-116.55,-417.96,12.40,3276936
File_9388.json,05/25/2024 20:12:08.813797,9.79,-0.08,0.92,0.0,31.06,0.0,28.55,47,0.0,16.47,0.0,-372.36,-116.36,-417.96,12.87,3080323
File_3747.json,05/25/2024 20:14:08.966287,9.75,-0.04,0.92,0.0,31.05,0.0,28.53,48,0.0,17.02,0.0,-372.36,-116.36,-417.96,13.54,3145863
File_14051.json,05/25/2024 20:16:09.109468,9.71,-0.08,0.88,0.0,31.05,0.0,28.51,44,0.0,16.13,0.0,-372.36,-116.45,-417.96,13.91,2883711
File_16001.json,05/25/2024 20:17:09.183284,9.71,-0.04,0.84,0.0,31.05,0.0,28.50,50,0.0,16.97,0.0,-372.36,-116.27,-417.96,14.12,3276936
File_7993.json,05/25/2024 20:18:09.258814,9.79,0.00,0.92,0.0,31.02,0.0,28.49,50,0.0,17.46,0.0,-372.36,-116.73,-417.96,14.25,3276939
File_4726.json,05/25/2024 20:19:09.322292,9.79,-0.04,0.88,0.0,31.04,0.0,28.50,50,0.0,16.81,0.0,-372.36,-116.45,-417.96,8.12,3276935
File_10684.json,05/25/2024 20:21:09.465303,9.75,-0.04,0.92,0.0,31.00,0.0,28.48,51,0.0,16.87,0.0,-372.36,-116.45,-417.96,5.76,3342472
File_5361.json,05/25/2024 20:30:10.073486,9.71,-0.04,0.88,0.0,31.05,0.0,28.16,25,0.0,12.57,0.0,-372.36,-116.45,-417.96,10.58,1638493
File_8265.json,05/25/2024 20:31:10.147364,9.75,-0.04,0.88,0.0,31.05,0.0,28.08,25,0.0,12.89,0.0,-372.36,-116.36,-417.96,11.45,1638495
File_16190.json,05/25/2024 20:32:10.214343,9.68,0.00,0.96,0.0,31.09,0.0,27.99,23,0.0,12.45,0.0,-372.36,-116.36,-417.96,12.03,1507419
File_11380.json,05/25/2024 20:33:10.313340,9.75,-0.04,0.80,0.0,31.06,0.0,27.92,25,0.0,12.89,0.0,-372.36,-116.64,-417.96,12.60,1638495
File_3098.json,05/25/2024 20:34:12.361260,9.71,-0.08,0.88,0.0,31.08,0.0,27.80,26,0.0,12.79,0.0,-372.36,-116.45,-417.96,13.10,1704031
File_18095.json,05/25/2024 20:35:11.543018,9.75,0.00,0.84,0.0,31.06,0.0,27.71,25,0.0,12.57,0.0,-372.36,-116.27,-417.96,13.41,1638493
File_6007.json,05/25/2024 20:36:11.618736,9.75,-0.04,0.88,0.0,31.07,0.0,27.59,25,0.0,12.73,0.0,-372.36,-116.27,-417.96,13.64,1638494
File_14426.json,05/25/2024 20:37:11.677088,9.79,-0.04,0.92,0.0,31.06,0.0,27.51,24,0.0,12.51,0.0,-372.36,-116.45,-417.96,13.81,1572956
File_7537.json,05/25/2024 20:38:11.747986,9.71,-0.04,0.88,0.0,31.05,0.0,27.41,24,0.0,12.34,0.0,-372.36,-116.45,-417.96,14.05,1572955
File_6679.json,05/25/2024 20:39:11.832647,9.75,-0.04,0.84,0.0,31.05,0.0,27.21,26,0.0,13.11,0.0,-372.36,-116.36,-417.96,14.15,1704033
File_6822.json,05/25/2024 20:40:11.900031,9.75,-0.08,0.88,0.0,31.01,0.0,27.10,28,0.0,13.40,0.0,-372.36,-116.55,-417.96,9.16,1835108
File_16634.json,05/25/2024 20:41:11.969424,9.83,-0.08,0.88,0.0,31.04,0.0,27.02,33,0.0,14.02,0.0,-372.36,-116.36,-417.96,6.00,2162795
File_9024.json,05/25/2024 20:42:12.038938,9.75,-0.04,0.96,0.0,31.01,0.0,26.96,32,0.0,13.63,0.0,-372.36,-116.45,-417.96,5.56,2097256
File_3066.json,05/25/2024 20:43:12.126031,9.71,0.00,0.88,0.0,30.99,0.0,26.94,25,0.0,12.24,0.0,-372.36,-116.55,-417.96,5.73,1638491
File_19883.json,05/25/2024 20:49:12.538081,9.71,-0.04,0.99,0.0,31.05,0.0,26.57,25,0.0,13.38,0.0,-372.36,-116.36,-417.96,5.13,1638498
File_9679.json,05/25/2024 20:50:12.623408,9.75,-0.08,0.88,0.0,31.05,0.0,26.57,25,0.0,14.04,0.0,-372.36,-116.36,-417.96,8.12,1638502
File_12441.json,05/25/2024 20:52:12.757275,9.75,-0.04,0.88,0.0,31.07,0.0,26.65,25,0.0,14.52,0.0,-372.36,-116.45,-417.96,10.88,1638505
File_18415.json,05/25/2024 20:54:12.905569,9.68,-0.08,0.88,0.0,31.08,0.0,26.63,24,0.0,13.49,0.0,-372.36,-116.45,-417.96,12.36,1572962
File_1440.json,05/25/2024 20:55:13.001178,9.68,-0.04,0.84,0.0,31.12,0.0,26.62,25,0.0,13.55,0.0,-372.36,-116.64,-417.96,12.87,1638499
File_6529.json,05/25/2024 20:57:13.129649,9.71,-0.04,0.84,0.0,31.05,0.0,26.72,24,0.0,13.49,0.0,-372.36,-116.64,-417.96,13.58,1572962
File_18937.json,05/25/2024 20:58:13.191207,9.75,-0.04,0.92,0.0,31.07,0.0,26.75,32,0.0,14.94,0.0,-372.36,-116.36,-417.96,13.78,2097264
File_18470.json,05/25/2024 20:59:13.263701,9.71,-0.08,0.92,0.0,31.06,0.0,26.73,37,0.0,15.23,0.0,-372.36,-116.27,-417.96,13.95,2424949
File_5978.json,05/25/2024 21:00:13.331454,9.75,-0.04,0.92,0.0,31.09,0.0,26.73,43,0.0,15.91,0.0,-372.36,-116.45,-417.96,14.12,2818173
File_17746.json,05/25/2024 21:01:13.397930,9.75,-0.04,0.96,0.0,31.09,0.0,26.74,41,0.0,16.12,0.0,-372.36,-116.36,-417.96,14.22,2687101
File_4407.json,05/25/2024 21:02:13.469017,9.71,-0.04,0.84,0.0,31.06,0.0,26.75,47,0.0,16.96,0.0,-372.36,-116.55,-417.96,7.51,3080326
File_9179.json,05/25/2024 21:03:13.540906,9.79,-0.08,0.84,0.0,31.06,0.0,26.76,38,0.0,15.29,0.0,-372.36,-116.36,-417.96,5.73,2490486
File_8260.json,05/25/2024 21:04:13.625592,9.75,-0.04,0.84,0.0,31.08,0.0,26.79,39,0.0,15.51,0.0,-372.36,-116.55,-417.96,5.63,2556024
File_6250.json,05/25/2024 21:05:13.688530,9.71,-0.08,0.92,0.0,31.06,0.0,26.92,42,0.0,15.69,0.0,-372.36,-116.45,-417.96,5.36,2752635
File_14462.json,05/25/2024 21:11:14.135366,9.79,-0.04,0.92,0.0,31.09,0.0,27.52,40,0.0,15.24,0.0,-372.36,-116.27,-417.96,7.08,2621559
File_3962.json,05/25/2024 21:12:14.211743,9.71,-0.08,0.92,0.0,31.11,0.0,27.59,44,0.0,15.80,0.0,-372.36,-116.45,-417.96,9.30,2883709
File_17083.json,05/25/2024 21:13:14.279762,9.75,-0.04,0.96,0.0,31.11,0.0,27.68,46,0.0,16.08,0.0,-372.36,-116.27,-417.96,10.58,3014784
File_6129.json,05/25/2024 21:14:14.377950,9.71,-0.08,0.92,0.0,31.11,0.0,27.82,43,0.0,15.75,0.0,-372.36,-116.27,-417.96,11.55,2818172
File_577.json,05/25/2024 21:15:14.424990,9.75,-0.04,0.99,0.0,31.12,0.0,28.02,42,0.0,16.01,0.0,-372.36,-116.27,-417.96,12.16,2752637
File_8923.json,05/25/2024 21:16:14.484418,9.75,-0.08,0.88,0.0,31.13,0.0,28.15,42,0.0,15.69,0.0,-372.36,-116.55,-417.96,12.73,2752635
File_17100.json,05/25/2024 21:17:14.571132,9.71,-0.08,0.80,0.0,31.14,0.0,28.23,47,0.0,16.47,0.0,-372.36,-116.36,-417.96,13.17,3080323
File_17798.json,05/25/2024 21:18:14.633165,9.71,-0.08,0.92,0.0,31.16,0.0,28.35,46,0.0,16.41,0.0,-372.36,-116.18,-417.96,13.48,3014786
File_851.json,05/25/2024 21:19:14.705787,9.75,-0.04,0.80,0.0,31.14,0.0,28.39,45,0.0,16.52,0.0,-372.36,-116.27,-417.96,13.74,2949250
File_10451.json,05/25/2024 21:20:14.777165,9.75,-0.04,0.88,0.0,31.14,0.0,28.46,41,0.0,15.79,0.0,-372.36,-116.45,-417.96,13.95,2687099
File_9532.json,05/25/2024 21:21:14.844363,9.75,-0.04,0.88,0.0,31.14,0.0,28.44,41,0.0,15.79,0.0,-372.36,-116.45,-417.96,14.12,2687099
File_18377.json,05/25/2024 21:22:14.910990,9.71,-0.11,0.84,0.0,31.14,0.0,28.51,47,0.0,16.47,0.0,-372.36,-116.55,-417.96,14.35,3080323
File_19271.json,05/25/2024 21:23:14.994395,9.79,-0.08,0.88,0.0,31.16,0.0,28.53,49,0.0,17.08,0.0,-372.36,-116.36,-417.96,8.83,3211400
File_9450.json,05/25/2024 21:24:15.073762,9.64,-0.04,0.92,0.0,31.13,0.0,28.50,48,0.0,17.02,0.0,-372.36,-116.45,-417.96,5.97,3145863
File_15610.json,05/25/2024 21:26:15.211932,9.68,0.04,0.84,0.0,31.15,0.0,28.52,50,0.0,16.97,0.0,-372.36,-116.64,-417.96,5.73,3276936
File_1130.json,05/25/2024 21:27:15.279335,9.71,-0.19,0.88,0.0,31.13,0.0,28.62,49,0.0,17.24,0.0,-372.36,-116.64,-417.96,4.39,3211401
File_9546.json,05/25/2024 21:33:15.701036,9.79,0.00,0.92,0.0,31.24,0.0,28.40,46,0.0,16.25,0.0,-372.36,-116.73,-417.96,8.56,3014785
File_12409.json,05/25/2024 21:34:15.798417,9.79,-0.11,0.88,0.0,31.29,0.0,28.37,48,0.0,16.37,0.0,-372.36,-116.09,-417.96,10.24,3145859
File_17844.json,05/25/2024 21:35:15.845302,9.71,-0.04,0.84,0.0,31.26,0.0,28.39,48,0.0,16.86,0.0,-372.36,-116.45,-417.96,11.28,3145862
File_7082.json,05/25/2024 21:36:15.919100,9.71,-0.04,0.92,0.0,31.28,0.0,28.44,48,0.0,16.69,0.0,-372.36,-116.18,-417.96,11.96,3145861
File_8201.json,05/25/2024 21:37:16.000247,9.71,-0.04,0.80,0.0,31.29,0.0,28.50,48,0.0,17.02,0.0,-372.36,-116.18,-417.96,12.53,3145863
File_471.json,05/25/2024 21:38:16.078118,9.79,0.00,0.80,0.0,31.31,0.0,28.45,47,0.0,16.80,0.0,-372.36,-116.09,-417.96,13.07,3080325
File_780.json,05/25/2024 21:39:16.142018,9.79,-0.04,0.84,0.0,31.31,0.0,28.48,48,0.0,17.34,0.0,-372.36,-116.36,-417.96,13.41,3145865
File_5864.json,05/25/2024 21:40:16.224836,9.68,-0.08,0.92,0.0,31.30,0.0,28.49,48,0.0,17.18,0.0,-372.36,-116.27,-417.96,13.71,3145864
File_17763.json,05/25/2024 21:41:16.287773,9.75,-0.04,0.92,0.0,31.30,0.0,28.44,47,0.0,16.96,0.0,-372.36,-116.18,-417.96,13.95,3080326
File_7608.json,05/25/2024 21:42:16.360626,9.75,-0.08,0.88,0.0,31.30,0.0,28.47,47,0.0,17.29,0.0,-372.36,-116.09,-417.96,14.15,3080328
File_624.json,05/25/2024 21:43:16.432828,9.75,-0.04,0.92,0.0,31.30,0.0,28.50,47,0.0,16.96,0.0,-372.36,-116.45,-417.96,14.28,3080326
File_15719.json,05/25/2024 21:44:16.503174,9.75,-0.04,0.92,0.0,31.28,0.0,28.50,48,0.0,18.65,0.0,-372.36,-116.18,-417.96,11.49,3145873
File_18936.json,05/25/2024 21:45:16.586557,9.71,0.00,0.92,0.0,31.26,0.0,28.49,48,0.0,18.32,0.0,-372.36,-116.27,-417.96,6.40,3145871
File_2558.json,05/25/2024 21:47:16.716900,9.75,-0.11,0.92,0.0,31.27,0.0,28.53,47,0.0,18.27,0.0,-372.36,-116.18,-417.96,5.70,3080334
File_19046.json,05/25/2024 21:48:16.793139,9.71,0.04,0.88,0.0,31.24,0.0,28.60,46,0.0,16.90,0.0,-372.36,-116.55,-417.96,4.82,3014789
File_12180.json,05/25/2024 21:54:17.244550,9.75,-0.11,0.84,0.0,31.27,0.0,28.50,43,0.0,16.56,0.0,-372.36,-116.27,-417.96,7.68,2818177
File_19673.json,05/25/2024 21:55:17.306545,9.79,-0.04,0.84,0.0,31.27,0.0,28.43,43,0.0,16.56,0.0,-372.36,-116.27,-417.96,9.63,2818177
File_19349.json,05/25/2024 21:56:17.372190,9.71,-0.08,0.88,0.0,31.28,0.0,28.41,43,0.0,16.40,0.0,-372.36,-116.09,-417.96,10.78,2818176
File_13209.json,05/25/2024 21:57:17.465099,9.79,-0.04,0.84,0.0,31.29,0.0,28.37,42,0.0,16.34,0.0,-372.36,-116.18,-417.96,11.62,2752639
File_16070.json,05/25/2024 21:58:17.524072,9.75,0.00,0.88,0.0,31.28,0.0,28.31,41,0.0,15.63,0.0,-372.36,-116.27,-417.96,12.23,2687098
File_704.json,05/25/2024 22:00:17.660021,9.75,-0.04,0.84,0.0,31.27,0.0,28.15,41,0.0,15.63,0.0,-372.36,-116.36,-417.96,13.21,2687098
File_12694.json,05/25/2024 22:01:17.729367,9.79,-0.08,0.88,0.0,31.26,0.0,28.06,40,0.0,15.90,0.0,-372.36,-116.27,-417.96,13.51,2621563
File_1704.json,05/25/2024 22:02:17.823966,9.75,-0.04,0.88,0.0,31.24,0.0,28.01,41,0.0,15.95,0.0,-372.36,-116.36,-417.96,13.78,2687100
File_19931.json,05/25/2024 22:03:17.869620,9.75,-0.08,0.92,0.0,31.25,0.0,27.95,39,0.0,15.67,0.0,-372.36,-116.27,-417.96,13.98,2556025
File_16292.json,05/25/2024 22:04:17.940262,9.79,-0.08,0.92,0.0,31.24,0.0,27.92,40,0.0,15.57,0.0,-372.36,-116.09,-417.96,14.18,2621561
File_8635.json,05/25/2024 22:06:18.103438,9.71,-0.04,0.84,0.0,31.21,0.0,27.82,37,0.0,15.56,0.0,-372.36,-116.18,-417.96,7.92,2424951
File_17010.json,05/25/2024 22:07:18.165101,9.75,-0.08,0.84,0.0,31.20,0.0,27.83,37,0.0,15.23,0.0,-372.36,-116.27,-417.96,5.80,2424949
File_19574.json,05/25/2024 22:09:18.306871,9.79,-0.11,0.80,0.0,31.18,0.0,27.89,36,0.0,14.84,0.0,-372.36,-116.27,-417.96,5.60,2359410
File_2117.json,05/25/2024 22:10:18.377739,9.71,0.00,1.03,0.0,31.16,0.0,27.93,35,0.0,14.62,0.0,-372.36,-116.45,-417.96,4.08,2293872
File_18120.json,05/25/2024 22:15:18.734892,9.71,-0.08,0.92,0.0,31.18,0.0,27.90,27,0.0,13.50,0.0,-372.36,-116.09,-417.96,6.24,1769572
File_17682.json,05/25/2024 22:16:18.802765,9.75,0.00,0.88,0.0,31.19,0.0,27.88,26,0.0,12.79,0.0,-372.36,-116.27,-417.96,8.76,1704031
File_5882.json,05/25/2024 22:17:18.906367,9.68,-0.04,0.96,0.0,31.16,0.0,27.84,25,0.0,12.89,0.0,-372.36,-116.36,-417.96,10.27,1638495
File_11126.json,05/25/2024 22:18:18.952628,9.75,-0.04,0.92,0.0,31.21,0.0,27.86,26,0.0,12.63,0.0,-372.36,-116.45,-417.96,11.18,1704030
File_7562.json,05/25/2024 22:19:19.040062,9.68,-0.04,0.84,0.0,31.21,0.0,27.86,24,0.0,12.51,0.0,-372.36,-116.09,-417.96,11.86,1572956
File_2686.json,05/25/2024 22:20:19.133788,9.71,-0.08,0.84,0.0,31.21,0.0,27.81,21,0.0,12.17,0.0,-372.36,-116.18,-417.96,12.46,1376344
File_1856.json,05/25/2024 22:21:19.174333,9.71,-0.04,0.96,0.0,31.19,0.0,27.82,24,0.0,12.34,0.0,-372.36,-116.18,-417.96,12.97,1572955
File_12725.json,05/25/2024 22:22:19.245422,9.71,-0.04,0.88,0.0,31.19,0.0,27.84,22,0.0,12.39,0.0,-372.36,-116.09,-417.96,13.34,1441882
File_5177.json,05/25/2024 22:23:19.314541,9.75,-0.04,0.88,0.0,31.18,0.0,27.86,24,0.0,12.51,0.0,-372.36,-116.00,-417.96,13.61,1572956
File_10490.json,05/25/2024 22:24:19.382685,9.79,-0.08,0.88,0.0,31.15,0.0,27.88,24,0.0,12.51,0.0,-372.36,-116.36,-417.96,13.85,1572956
File_12198.json,05/25/2024 22:25:19.440208,9.75,-0.04,0.88,0.0,31.18,0.0,27.88,23,0.0,12.45,0.0,-372.36,-116.09,-417.96,13.98,1507419
File_11220.json,05/25/2024 22:26:19.509828,9.79,-0.08,0.88,0.0,31.15,0.0,27.90,23,0.0,12.29,0.0,-372.36,-116.18,-417.96,14.15,1507418
File_16347.json,05/25/2024 22:27:19.613272,9.68,-0.08,0.96,0.0,31.14,0.0,27.92,23,0.0,12.29,0.0,-372.36,-116.27,-417.96,12.80,1507418
File_11924.json,05/25/2024 22:28:19.647369,9.75,-0.04,0.92,0.0,31.13,0.0,27.94,22,0.0,12.23,0.0,-372.36,-116.09,-417.96,6.61,1441881
File_12682.json,05/25/2024 22:29:19.715677,9.79,-0.04,0.92,0.0,31.11,0.0,27.99,22,0.0,12.39,0.0,-372.36,-116.36,-417.96,5.63,1441882
File_1526.json,05/25/2024 22:30:19.772808,9.79,-0.04,0.80,0.0,31.10,0.0,28.04,19,0.0,12.21,0.0,-372.36,-116.27,-417.96,5.66,1245271
File_1686.json,05/25/2024 22:31:19.838278,9.79,-0.11,0.96,0.0,31.09,0.0,28.15,19,0.0,12.05,0.0,-372.36,-116.45,-417.96,4.96,1245270
File_6105.json,05/25/2024 22:37:20.259870,9.75,-0.08,0.96,0.0,31.12,0.0,27.92,17,0.0,11.93,0.0,-372.36,-116.27,-417.96,7.55,1114196
File_18149.json,05/25/2024 22:38:20.303939,9.71,-0.04,0.92,0.0,31.11,0.0,27.82,18,0.0,11.67,0.0,-372.36,-116.27,-417.96,9.50,1179731
File_18970.json,05/25/2024 22:39:20.380549,9.75,-0.08,0.92,0.0,31.13,0.0,27.78,17,0.0,11.93,0.0,-372.36,-116.45,-417.96,10.71,1114196
File_19216.json,05/25/2024 22:40:20.439114,9.71,0.00,0.92,0.0,31.13,0.0,27.73,17,0.0,11.61,0.0,-372.36,-116.27,-417.96,11.55,1114194
File_4566.json,05/25/2024 22:41:20.509548,9.79,-0.08,0.88,0.0,31.14,0.0,27.66,17,0.0,11.93,0.0,-372.36,-116.36,-417.96,12.16,1114196
File_8745.json,05/25/2024 22:42:20.577106,9.75,0.00,0.88,0.0,31.13,0.0,27.57,18,0.0,11.67,0.0,-372.36,-116.27,-417.96,12.63,1179731
File_10223.json,05/25/2024 22:43:20.644361,9.79,-0.08,0.84,0.0,31.15,0.0,27.55,18,0.0,11.67,0.0,-372.36,-116.55,-417.96,13.10,1179731
File_19265.json,05/25/2024 22:44:20.713275,9.75,-0.08,0.92,0.0,31.15,0.0,27.54,17,0.0,11.77,0.0,-372.36,-116.45,-417.96,13.44,1114195
File_14345.json,05/25/2024 22:45:20.769922,9.79,0.00,0.96,0.0,31.12,0.0,27.49,17,0.0,11.93,0.0,-372.36,-116.09,-417.96,13.64,1114196
File_13632.json,05/25/2024 22:46:20.856009,9.75,-0.04,0.88,0.0,31.11,0.0,27.47,17,0.0,11.93,0.0,-372.36,-116.36,-417.96,13.88,1114196
File_18994.json,05/25/2024 22:47:20.919496,9.75,-0.08,0.84,0.0,31.12,0.0,27.44,17,0.0,11.77,0.0,-372.36,-116.09,-417.96,14.05,1114195
File_394.json,05/25/2024 22:48:20.998319,9.83,-0.04,0.88,0.0,31.08,0.0,27.44,17,0.0,12.26,0.0,-372.36,-116.18,-417.96,14.18,1114198
File_9719.json,05/25/2024 22:49:21.063967,9.79,-0.04,0.92,0.0,31.08,0.0,27.43,18,0.0,12.32,0.0,-372.36,-116.18,-417.96,9.10,1179735
